,Unnamed: 0,lat,lng,datetime,uid,date,time,tile_ID,year,month,day,hour,newTime,time_hour,day_of_week,day_name,value
49714,49714,39.98598,116.361715,2009-08-23 22:29:00,128,23/08/2009,2021-09-18 22:29:59,78,2009,8,23,22,2009-08-23 22:00:00,22:00:00,6,Weekend,1
49715,49715,39.9754966,116.3304599,2009-08-23 22:35:00,128,23/08/2009,2021-09-18 22:35:15,63,2009,8,23,22,2009-08-23 22:00:00,22:00:00,6,Weekend,1
49716,49716,39.9820233,116.3272633,2009-08-24 09:59:00,128,24/08/2009,2021-09-18 09:59:57,63,2009,8,24,9,2009-08-24 09:00:00,09:00:00,0,Weekend,1
49717,49717,39.9859316,116.3601633,2009-08-24 10:07:00,128,24/08/2009,2021-09-18 10:07:15,63,2009,8,24,10,2009-08-24 10:00:00,10:00:00,0,Weekend,1
49718,49718,40.0097649,116.4619816,2009-08-24 10:39:00,128,24/08/2009,2021-09-18 10:39:23,78,2009,8,24,10,2009-08-24 10:00:00,10:00:00,0,Weekend,1
49719,49719,39.9755733,116.3885016,2009-08-24 12:59:00,128,24/08/2009,2021-09-18 12:59:31,78,2009,8,24,12,2009-08-24 12:00:00,12:00:00,0,Weekend,1
49720,49720,39.9754416,116.3607583,2009-08-24 13:05:00,128,24/08/2009,2021-09-18 13:05:38,78,2009,8,24,13,2009-08-24 13:00:00,13:00:00,0,Weekend,1
49721,49721,39.97554,116.3304399,2009-08-24 13:11:00,128,24/08/2009,2021-09-18 13:11:42,63,2009,8,24,13,2009-08-24 13:00:00,13:00:00,0,Weekend,1
49722,49722,39.9909733,116.3317899,2009-08-24 14:09:00,128,24/08/2009,2021-09-18 14:09:33,63,2009,8,24,14,2009-08-24 14:00:00,14:00:00,0,Weekend,1
49723,49723,40.0767883,116.3255616,2009-08-24 14:42:00,128,24/08/2009,2021-09-18 14:42:32,64,2009,8,24,14,2009-08-24 14:00:00,14:00:00,0,Weekend,1
49747,49747,40.0632966,116.3154399,2009-08-30 01:43:00,128,30/08/2009,2021-09-18 01:43:50,64,2009,8,30,1,2009-08-30 01:00:00,01:00:00,6,Weekend,1
49748,49748,39.9859583,116.3608883,2009-08-30 01:59:00,128,30/08/2009,2021-09-18 01:59:40,78,2009,8,30,1,2009-08-30 01:00:00,01:00:00,6,Weekend,1
49749,49749,39.9858516,116.3585299,2009-08-30 01:59:00,128,30/08/2009,2021-09-18 01:59:58,63,2009,8,30,1,2009-08-30 01:00:00,01:00:00,6,Weekend,1
49750,49750,39.9754483,116.3304783,2009-08-30 02:08:00,128,30/08/2009,2021-09-18 02:08:54,63,2009,8,30,2,2009-08-30 02:00:00,02:00:00,6,Weekend,1
49751,49751,40.0097949,116.2850299,2009-08-30 03:28:00,128,30/08/2009,2021-09-18 03:28:53,63,2009,8,30,3,2009-08-30 03:00:00,03:00:00,6,Weekend,1
49752,49752,39.9461383,116.2428016,2009-08-30 03:43:00,128,30/08/2009,2021-09-18 03:43:32,62,2009,8,30,3,2009-08-30 03:00:00,03:00:00,6,Weekend,1
49753,49753,39.9474766,116.2558166,2009-08-30 04:59:00,128,30/08/2009,2021-09-18 04:59:00,62,2009,8,30,4,2009-08-30 04:00:00,04:00:00,6,Weekend,1
49754,49754,39.9593666,116.2383699,2009-08-30 05:25:00,128,30/08/2009,2021-09-18 05:25:28,62,2009,8,30,5,2009-08-30 05:00:00,05:00:00,6,Weekend,1
49755,49755,39.99568,116.2251733,2009-08-30 05:36:00,128,30/08/2009,2021-09-18 05:36:35,50,2009,8,30,5,2009-08-30 05:00:00,05:00:00,6,Weekend,1
49756,49756,40.0626333,116.3159433,2009-08-30 05:51:00,128,30/08/2009,2021-09-18 05:51:04,63,2009,8,30,5,2009-08-30 05:00:00,05:00:00,6,Weekend,1
49757,49757,40.13854,116.257535,2009-08-30 05:58:00,128,30/08/2009,2021-09-18 05:58:39,64,2009,8,30,5,2009-08-30 05:00:00,05:00:00,6,Weekend,1
49758,49758,40.191875,116.2263116,2009-08-30 06:02:00,128,30/08/2009,2021-09-18 06:02:46,65,2009,8,30,6,2009-08-30 06:00:00,06:00:00,6,Weekend,1
49759,49759,40.2614533,116.157675,2009-08-30 06:29:00,128,30/08/2009,2021-09-18 06:29:20,52,2009,8,30,6,2009-08-30 06:00:00,06:00:00,6,Weekend,1
49760,49760,40.2627816,116.1587433,2009-08-30 07:59:00,128,30/08/2009,2021-09-18 07:59:58,52,2009,8,30,7,2009-08-30 07:00:00,07:00:00,6,Weekend,1
49761,49761,40.2813666,116.1525283,2009-08-30 08:07:00,128,30/08/2009,2021-09-18 08:07:22,53,2009,8,30,8,2009-08-30 08:00:00,08:00:00,6,Weekend,1
49762,49762,40.2613549,116.1579083,2009-08-30 08:28:00,128,30/08/2009,2021-09-18 08:28:14,52,2009,8,30,8,2009-08-30 08:00:00,08:00:00,6,Weekend,1
49763,49763,40.1934883,116.2256183,2009-08-30 09:58:00,128,30/08/2009,2021-09-18 09:58:16,52,2009,8,30,9,2009-08-30 09:00:00,09:00:00,6,Weekend,1
49764,49764,40.1749516,116.2350933,2009-08-30 09:59:00,128,30/08/2009,2021-09-18 09:59:56,65,2009,8,30,9,2009-08-30 09:00:00,09:00:00,6,Weekend,1
49765,49765,40.1672366,116.2378899,2009-08-30 10:00:00,128,30/08/2009,2021-09-18 10:00:38,65,2009,8,30,10,2009-08-30 10:00:00,10:00:00,6,Weekend,1
49766,49766,40.0632083,116.3154883,2009-08-30 10:13:00,128,30/08/2009,2021-09-18 10:13:50,64,2009,8,30,10,2009-08-30 10:00:00,10:00:00,6,Weekend,1
49767,49767,39.9861699,116.3610983,2009-08-30 10:42:00,128,30/08/2009,2021-09-18 10:42:03,78,2009,8,30,10,2009-08-30 10:00:00,10:00:00,6,Weekend,1
49768,49768,39.96051,116.2688516,2009-08-30 10:51:00,128,30/08/2009,2021-09-18 10:51:53,63,2009,8,30,10,2009-08-30 10:00:00,10:00:00,6,Weekend,1
49769,49769,39.9482466,116.2559966,2009-08-30 10:58:00,128,30/08/2009,2021-09-18 10:58:35,62,2009,8,30,10,2009-08-30 10:00:00,10:00:00,6,Weekend,1
49770,49770,39.9590716,116.2693383,2009-08-30 11:14:00,128,30/08/2009,2021-09-18 11:14:48,62,2009,8,30,11,2009-08-30 11:00:00,11:00:00,6,Weekend,1
49771,49771,40.0042399,116.3609,2009-08-30 11:28:00,128,30/08/2009,2021-09-18 11:28:28,78,2009,8,30,11,2009-08-30 11:00:00,11:00:00,6,Weekend,1
49772,49772,40.0609649,116.3174566,2009-08-30 11:34:00,128,30/08/2009,2021-09-18 11:34:10,63,2009,8,30,11,2009-08-30 11:00:00,11:00:00,6,Weekend,1
49773,49773,40.0767133,116.3256199,2009-08-30 11:46:00,128,30/08/2009,2021-09-18 11:46:54,64,2009,8,30,11,2009-08-30 11:00:00,11:00:00,6,Weekend,1
49774,49774,40.06347,116.3153116,2009-08-30 22:41:00,128,30/08/2009,2021-09-18 22:41:24,64,2009,8,30,22,2009-08-30 22:00:00,22:00:00,6,Weekend,1
49775,49775,39.9860483,116.3614716,2009-08-30 22:51:00,128,30/08/2009,2021-09-18 22:51:18,78,2009,8,30,22,2009-08-30 22:00:00,22:00:00,6,Weekend,1
49776,49776,39.9755016,116.3305016,2009-08-30 22:57:00,128,30/08/2009,2021-09-18 22:57:56,63,2009,8,30,22,2009-08-30 22:00:00,22:00:00,6,Weekend,1
49777,49777,40.0615266,116.2948049,2009-08-31 13:38:00,128,31/08/2009,2021-09-18 13:38:35,63,2009,8,31,13,2009-08-31 13:00:00,13:00:00,0,Weekend,1
49778,49778,40.0765766,116.32605,2009-08-31 13:59:00,128,31/08/2009,2021-09-18 13:59:58,64,2009,8,31,13,2009-08-31 13:00:00,13:00:00,0,Weekend,1
49779,49779,40.0771849,116.3227,2009-08-31 14:01:00,128,31/08/2009,2021-09-18 14:01:48,64,2009,8,31,14,2009-08-31 14:00:00,14:00:00,0,Weekend,1
49817,49817,40.0632416,116.3155449,2009-06-09 03:28:00,128,06/09/2009,2021-09-18 03:28:21,64,2009,9,6,3,2009-06-09 03:00:00,03:00:00,6,Weekend,1
49818,49818,40.0047583,116.3602566,2009-06-09 03:35:00,128,06/09/2009,2021-09-18 03:35:49,63,2009,9,6,3,2009-06-09 03:00:00,03:00:00,6,Weekend,1
49819,49819,39.9601383,116.4424149,2009-06-09 03:49:00,128,06/09/2009,2021-09-18 03:49:51,78,2009,9,6,3,2009-06-09 03:00:00,03:00:00,6,Weekend,1
49820,49820,39.9425749,116.4601016,2009-06-09 03:56:00,128,06/09/2009,2021-09-18 03:56:44,77,2009,9,6,3,2009-06-09 03:00:00,03:00:00,6,Weekend,1
49821,49821,39.9593783,116.4516116,2009-06-09 04:08:00,128,06/09/2009,2021-09-18 04:08:02,77,2009,9,6,4,2009-06-09 04:00:00,04:00:00,6,Weekend,1
49822,49822,40.0042566,116.3609166,2009-06-09 04:20:00,128,06/09/2009,2021-09-18 04:20:31,78,2009,9,6,4,2009-06-09 04:00:00,04:00:00,6,Weekend,1
49823,49823,40.0624949,116.3162866,2009-06-09 04:27:00,128,06/09/2009,2021-09-18 04:27:11,63,2009,9,6,4,2009-06-09 04:00:00,04:00:00,6,Weekend,1
49824,49824,40.0769349,116.3254066,2009-06-09 04:35:00,128,06/09/2009,2021-09-18 04:35:58,64,2009,9,6,4,2009-06-09 04:00:00,04:00:00,6,Weekend,1
49825,49825,40.0634833,116.3153033,2009-06-09 09:13:00,128,06/09/2009,2021-09-18 09:13:38,64,2009,9,6,9,2009-06-09 09:00:00,09:00:00,6,Weekend,1
49826,49826,40.0045799,116.3604116,2009-06-09 09:33:00,128,06/09/2009,2021-09-18 09:33:47,63,2009,9,6,9,2009-06-09 09:00:00,09:00:00,6,Weekend,1
49827,49827,39.9605466,116.4418916,2009-06-09 09:48:00,128,06/09/2009,2021-09-18 09:48:42,78,2009,9,6,9,2009-06-09 09:00:00,09:00:00,6,Weekend,1
49828,49828,39.944515,116.4612116,2009-06-09 09:59:00,128,06/09/2009,2021-09-18 09:59:59,77,2009,9,6,9,2009-06-09 09:00:00,09:00:00,6,Weekend,1
49829,49829,39.9443533,116.4608166,2009-06-09 10:01:00,128,06/09/2009,2021-09-18 10:01:46,77,2009,9,6,10,2009-06-09 10:00:00,10:00:00,6,Weekend,1
49830,49830,39.959625,116.443685,2009-06-09 12:08:00,128,06/09/2009,2021-09-18 12:08:25,77,2009,9,6,12,2009-06-09 12:00:00,12:00:00,6,Weekend,1
49831,49831,40.0042283,116.36086,2009-06-09 12:23:00,128,06/09/2009,2021-09-18 12:23:37,78,2009,9,6,12,2009-06-09 12:00:00,12:00:00,6,Weekend,1
49832,49832,40.06225,116.3165083,2009-06-09 12:29:00,128,06/09/2009,2021-09-18 12:29:23,63,2009,9,6,12,2009-06-09 12:00:00,12:00:00,6,Weekend,1
49833,49833,40.0771783,116.3255483,2009-06-09 12:38:00,128,06/09/2009,2021-09-18 12:38:30,64,2009,9,6,12,2009-06-09 12:00:00,12:00:00,6,Weekend,1
49834,49834,40.0635833,116.3152549,2009-06-09 22:54:00,128,06/09/2009,2021-09-18 22:54:12,64,2009,9,6,22,2009-06-09 22:00:00,22:00:00,6,Weekend,1
49835,49835,40.0232266,116.3462116,2009-06-09 22:59:00,128,06/09/2009,2021-09-18 22:59:58,63,2009,9,6,22,2009-06-09 22:00:00,22:00:00,6,Weekend,1
49836,49836,39.9859966,116.3605666,2009-06-09 23:12:00,128,06/09/2009,2021-09-18 23:12:32,78,2009,9,6,23,2009-06-09 23:00:00,23:00:00,6,Weekend,1
49837,49837,39.9755949,116.3302583,2009-06-09 23:25:00,128,06/09/2009,2021-09-18 23:25:40,63,2009,9,6,23,2009-06-09 23:00:00,23:00:00,6,Weekend,1
49838,49838,40.0486149,116.3026883,2009-07-09 10:46:00,128,07/09/2009,2021-09-18 10:46:20,63,2009,9,7,10,2009-07-09 10:00:00,10:00:00,0,Weekend,1
49839,49839,40.0711649,116.3289383,2009-07-09 10:59:00,128,07/09/2009,2021-09-18 10:59:58,64,2009,9,7,10,2009-07-09 10:00:00,10:00:00,0,Weekend,1
49840,49840,40.0770166,116.32549,2009-07-09 11:11:00,128,07/09/2009,2021-09-18 11:11:35,64,2009,9,7,11,2009-07-09 11:00:00,11:00:00,0,Weekend,1
49886,49886,40.0751966,116.3175183,2009-09-13 01:59:00,128,13/09/2009,2021-09-18 01:59:56,64,2009,9,13,1,2009-09-13 01:00:00,01:00:00,6,Weekend,1
49887,49887,40.0646616,116.3144166,2009-09-13 02:05:00,128,13/09/2009,2021-09-18 02:05:04,64,2009,9,13,2,2009-09-13 02:00:00,02:00:00,6,Weekend,1
49888,49888,40.0048799,116.3602199,2009-09-13 02:11:00,128,13/09/2009,2021-09-18 02:11:34,63,2009,9,13,2,2009-09-13 02:00:00,02:00:00,6,Weekend,1
49889,49889,39.9600516,116.4426683,2009-09-13 02:25:00,128,13/09/2009,2021-09-18 02:25:50,78,2009,9,13,2,2009-09-13 02:00:00,02:00:00,6,Weekend,1
49890,49890,39.94474,116.4607833,2009-09-13 02:45:00,128,13/09/2009,2021-09-18 02:45:10,77,2009,9,13,2,2009-09-13 02:00:00,02:00:00,6,Weekend,1
49891,49891,39.9595333,116.451855,2009-09-13 04:11:00,128,13/09/2009,2021-09-18 04:11:08,77,2009,9,13,4,2009-09-13 04:00:00,04:00:00,6,Weekend,1
49892,49892,39.9981533,116.4945033,2009-09-13 04:15:00,128,13/09/2009,2021-09-18 04:15:12,78,2009,9,13,4,2009-09-13 04:00:00,04:00:00,6,Weekend,1
49893,49893,40.0620149,116.5833183,2009-09-13 04:23:00,128,13/09/2009,2021-09-18 04:23:50,92,2009,9,13,4,2009-09-13 04:00:00,04:00:00,6,Weekend,1
49894,49894,40.0780583,116.5871399,2009-09-13 04:34:00,128,13/09/2009,2021-09-18 04:34:06,93,2009,9,13,4,2009-09-13 04:00:00,04:00:00,6,Weekend,1
49895,49895,39.9579583,116.452155,2009-09-13 07:50:00,128,13/09/2009,2021-09-18 07:50:43,77,2009,9,13,7,2009-09-13 07:00:00,07:00:00,6,Weekend,1
49896,49896,39.9595049,116.4438683,2009-09-13 08:29:00,128,13/09/2009,2021-09-18 08:29:35,77,2009,9,13,8,2009-09-13 08:00:00,08:00:00,6,Weekend,1
49897,49897,39.9665883,116.3607016,2009-09-13 08:39:00,128,13/09/2009,2021-09-18 08:39:45,78,2009,9,13,8,2009-09-13 08:00:00,08:00:00,6,Weekend,1
49898,49898,39.9761616,116.3318816,2009-09-13 08:59:00,128,13/09/2009,2021-09-18 08:59:54,63,2009,9,13,8,2009-09-13 08:00:00,08:00:00,6,Weekend,1
49899,49899,39.9756016,116.330745,2009-09-13 09:02:00,128,13/09/2009,2021-09-18 09:02:41,63,2009,9,13,9,2009-09-13 09:00:00,09:00:00,6,Weekend,1
49900,49900,40.0037899,116.3611983,2009-09-13 13:51:00,128,13/09/2009,2021-09-18 13:51:04,78,2009,9,13,13,2009-09-13 13:00:00,13:00:00,6,Weekend,1
49901,49901,40.0621849,116.3164916,2009-09-13 13:56:00,128,13/09/2009,2021-09-18 13:56:36,63,2009,9,13,13,2009-09-13 13:00:00,13:00:00,6,Weekend,1
49902,49902,40.0774366,116.3249966,2009-09-13 13:59:00,128,13/09/2009,2021-09-18 13:59:56,64,2009,9,13,13,2009-09-13 13:00:00,13:00:00,6,Weekend,1
49903,49903,40.076065,116.3234216,2009-09-13 14:05:00,128,13/09/2009,2021-09-18 14:05:43,64,2009,9,13,14,2009-09-13 14:00:00,14:00:00,6,Weekend,1
49904,49904,40.0639049,116.3149783,2009-09-14 01:08:00,128,14/09/2009,2021-09-18 01:08:58,64,2009,9,14,1,2009-09-14 01:00:00,01:00:00,0,Weekend,1
49905,49905,39.9860483,116.3610966,2009-09-14 01:26:00,128,14/09/2009,2021-09-18 01:26:01,78,2009,9,14,1,2009-09-14 01:00:00,01:00:00,0,Weekend,1
49906,49906,39.9755866,116.3304049,2009-09-14 01:38:00,128,14/09/2009,2021-09-18 01:38:46,63,2009,9,14,1,2009-09-14 01:00:00,01:00:00,0,Weekend,1
49907,49907,39.9754366,116.3331999,2009-09-14 12:58:00,128,14/09/2009,2021-09-18 12:58:52,63,2009,9,14,12,2009-09-14 12:00:00,12:00:00,0,Weekend,1
49908,49908,40.0629166,116.2936766,2009-09-14 13:14:00,128,14/09/2009,2021-09-18 13:14:50,63,2009,9,14,13,2009-09-14 13:00:00,13:00:00,0,Weekend,1
49909,49909,40.0766966,116.3256483,2009-09-14 13:35:00,128,14/09/2009,2021-09-18 13:35:58,64,2009,9,14,13,2009-09-14 13:00:00,13:00:00,0,Weekend,1
49941,49941,40.0632966,116.3170516,2009-09-20 00:55:00,128,20/09/2009,2021-09-18 00:55:58,64,2009,9,20,0,2009-09-20 00:00:00,00:00:00,6,Weekend,1
49942,49942,40.0542149,116.3222483,2009-09-20 00:59:00,128,20/09/2009,2021-09-18 00:59:43,63,2009,9,20,0,2009-09-20 00:00:00,00:00:00,6,Weekend,1
49943,49943,40.0049983,116.3605816,2009-09-20 01:13:00,128,20/09/2009,2021-09-18 01:13:13,78,2009,9,20,1,2009-09-20 01:00:00,01:00:00,6,Weekend,1
49944,49944,39.9962183,116.2271766,2009-09-20 01:23:00,128,20/09/2009,2021-09-18 01:23:53,63,2009,9,20,1,2009-09-20 01:00:00,01:00:00,6,Weekend,1
49945,49945,39.99299,116.1973149,2009-09-20 01:33:00,128,20/09/2009,2021-09-18 01:33:00,50,2009,9,20,1,2009-09-20 01:00:00,01:00:00,6,Weekend,1
49946,49946,39.9991333,116.177175,2009-09-20 02:55:00,128,20/09/2009,2021-09-18 02:55:03,50,2009,9,20,2,2009-09-20 02:00:00,02:00:00,6,Weekend,1
49947,49947,40.0032366,116.1697266,2009-09-20 03:57:00,128,20/09/2009,2021-09-18 03:57:47,50,2009,9,20,3,2009-09-20 03:00:00,03:00:00,6,Weekend,1
49948,49948,40.0045633,116.1700233,2009-09-20 04:59:00,128,20/09/2009,2021-09-18 04:59:54,50,2009,9,20,4,2009-09-20 04:00:00,04:00:00,6,Weekend,1
49949,49949,40.0185583,116.1912483,2009-09-20 05:38:00,128,20/09/2009,2021-09-18 05:38:40,50,2009,9,20,5,2009-09-20 05:00:00,05:00:00,6,Weekend,1
49950,49950,40.0641699,116.3148349,2009-09-21 00:30:00,128,21/09/2009,2021-09-18 00:30:01,64,2009,9,21,0,2009-09-21 00:00:00,00:00:00,0,Weekend,1
49951,49951,40.0110133,116.3551066,2009-09-21 00:59:00,128,21/09/2009,2021-09-18 00:59:48,63,2009,9,21,0,2009-09-21 00:00:00,00:00:00,0,Weekend,1
49952,49952,39.9860899,116.3605949,2009-09-21 01:23:00,128,21/09/2009,2021-09-18 01:23:09,78,2009,9,21,1,2009-09-21 01:00:00,01:00:00,0,Weekend,1
49953,49953,39.9755,116.3307749,2009-09-21 01:34:00,128,21/09/2009,2021-09-18 01:34:31,63,2009,9,21,1,2009-09-21 01:00:00,01:00:00,0,Weekend,1
49954,49954,40.0767166,116.3256516,2009-09-21 14:16:00,128,21/09/2009,2021-09-18 14:16:55,64,2009,9,21,14,2009-09-21 14:00:00,14:00:00,0,Weekend,1
49976,49976,40.0764349,116.3235599,2009-09-27 00:59:00,128,27/09/2009,2021-09-18 00:59:58,64,2009,9,27,0,2009-09-27 00:00:00,00:00:00,6,Weekend,1
49977,49977,40.064995,116.3140983,2009-09-27 01:11:00,128,27/09/2009,2021-09-18 01:11:30,64,2009,9,27,1,2009-09-27 01:00:00,01:00:00,6,Weekend,1
49978,49978,39.98611,116.3605899,2009-09-27 01:31:00,128,27/09/2009,2021-09-18 01:31:23,78,2009,9,27,1,2009-09-27 01:00:00,01:00:00,6,Weekend,1
49979,49979,39.9754649,116.3305249,2009-09-27 01:40:00,128,27/09/2009,2021-09-18 01:40:43,63,2009,9,27,1,2009-09-27 01:00:00,01:00:00,6,Weekend,1
49980,49980,40.0621466,116.2941516,2009-09-27 13:14:00,128,27/09/2009,2021-09-18 13:14:35,63,2009,9,27,13,2009-09-27 13:00:00,13:00:00,6,Weekend,1
49981,49981,40.0766616,116.3257233,2009-09-27 13:34:00,128,27/09/2009,2021-09-18 13:34:47,64,2009,9,27,13,2009-09-27 13:00:00,13:00:00,6,Weekend,1
49982,49982,40.0712699,116.3005066,2009-09-28 01:15:00,128,28/09/2009,2021-09-18 01:15:00,64,2009,9,28,1,2009-09-28 01:00:00,01:00:00,0,Weekend,1
49983,49983,39.9750666,116.3310333,2009-09-28 01:34:00,128,28/09/2009,2021-09-18 01:34:47,63,2009,9,28,1,2009-09-28 01:00:00,01:00:00,0,Weekend,1
49984,49984,40.06259,116.2939716,2009-09-28 13:50:00,128,28/09/2009,2021-09-18 13:50:54,63,2009,9,28,13,2009-09-28 13:00:00,13:00:00,0,Weekend,1
49985,49985,40.0709116,116.3288499,2009-09-28 13:59:00,128,28/09/2009,2021-09-18 13:59:58,64,2009,9,28,13,2009-09-28 13:00:00,13:00:00,0,Weekend,1
49986,49986,40.0769183,116.32558,2009-09-28 14:13:00,128,28/09/2009,2021-09-18 14:13:21,64,2009,9,28,14,2009-09-28 14:00:00,14:00:00,0,Weekend,1
50037,50037,40.0632783,116.3154366,2009-11-10 07:27:00,128,11/10/2009,2021-09-18 07:27:23,64,2009,10,11,7,2009-11-10 07:00:00,07:00:00,6,Weekend,1
50038,50038,39.9859683,116.3619633,2009-11-10 07:44:00,128,11/10/2009,2021-09-18 07:44:37,78,2009,10,11,7,2009-11-10 07:00:00,07:00:00,6,Weekend,1
50039,50039,39.9755916,116.3303349,2009-11-10 07:53:00,128,11/10/2009,2021-09-18 07:53:05,63,2009,10,11,7,2009-11-10 07:00:00,07:00:00,6,Weekend,1
50040,50040,40.0622566,116.2941833,2009-11-10 11:54:00,128,11/10/2009,2021-09-18 11:54:37,63,2009,10,11,11,2009-11-10 11:00:00,11:00:00,6,Weekend,1
50041,50041,40.0693616,116.3303833,2009-11-10 11:59:00,128,11/10/2009,2021-09-18 11:59:58,64,2009,10,11,11,2009-11-10 11:00:00,11:00:00,6,Weekend,1
50042,50042,40.0768183,116.3255849,2009-11-10 12:27:00,128,11/10/2009,2021-09-18 12:27:49,64,2009,10,11,12,2009-11-10 12:00:00,12:00:00,6,Weekend,1
50043,50043,39.9857766,116.3596333,2009-12-10 11:58:00,128,12/10/2009,2021-09-18 11:58:33,63,2009,10,12,11,2009-12-10 11:00:00,11:00:00,0,Weekend,1
50044,50044,39.9862416,116.37326,2009-12-10 11:59:00,128,12/10/2009,2021-09-18 11:59:57,78,2009,10,12,11,2009-12-10 11:00:00,11:00:00,0,Weekend,1
50045,50045,40.0047799,116.3604849,2009-12-10 12:01:00,128,12/10/2009,2021-09-18 12:01:57,78,2009,10,12,12,2009-12-10 12:00:00,12:00:00,0,Weekend,1
50046,50046,40.0612333,116.3172583,2009-12-10 12:06:00,128,12/10/2009,2021-09-18 12:06:57,63,2009,10,12,12,2009-12-10 12:00:00,12:00:00,0,Weekend,1
50047,50047,40.0769866,116.3254766,2009-12-10 12:19:00,128,12/10/2009,2021-09-18 12:19:19,64,2009,10,12,12,2009-12-10 12:00:00,12:00:00,0,Weekend,1
50048,50048,40.0751966,116.3174733,2009-12-10 23:59:00,128,12/10/2009,2021-09-18 23:59:54,64,2009,10,12,23,2009-12-10 23:00:00,23:00:00,0,Weekend,1
50081,50081,40.0640999,116.3148233,2009-10-18 06:14:00,128,18/10/2009,2021-09-18 06:14:00,64,2009,10,18,6,2009-10-18 06:00:00,06:00:00,6,Weekend,1
50082,50082,40.0043933,116.3603999,2009-10-18 06:26:00,128,18/10/2009,2021-09-18 06:26:24,63,2009,10,18,6,2009-10-18 06:00:00,06:00:00,6,Weekend,1
50083,50083,39.9604583,116.3734099,2009-10-18 06:33:00,128,18/10/2009,2021-09-18 06:33:10,78,2009,10,18,6,2009-10-18 06:00:00,06:00:00,6,Weekend,1
50084,50084,39.9212799,116.3727749,2009-10-18 06:59:00,128,18/10/2009,2021-09-18 06:59:59,77,2009,10,18,6,2009-10-18 06:00:00,06:00:00,6,Weekend,1
50085,50085,39.9135666,116.3862366,2009-10-18 07:59:00,128,18/10/2009,2021-09-18 07:59:59,77,2009,10,18,7,2009-10-18 07:00:00,07:00:00,6,Weekend,1
50086,50086,39.9233883,116.3906966,2009-10-18 08:55:00,128,18/10/2009,2021-09-18 08:55:46,77,2009,10,18,8,2009-10-18 08:00:00,08:00:00,6,Weekend,1
50087,50087,39.905825,116.3777999,2009-10-18 09:59:00,128,18/10/2009,2021-09-18 09:59:50,77,2009,10,18,9,2009-10-18 09:00:00,09:00:00,6,Weekend,1
50088,50088,39.9059533,116.3605283,2009-10-18 10:04:00,128,18/10/2009,2021-09-18 10:04:46,77,2009,10,18,10,2009-10-18 10:00:00,10:00:00,6,Weekend,1
50089,50089,39.9597366,116.3287483,2009-10-18 10:23:00,128,18/10/2009,2021-09-18 10:23:21,62,2009,10,18,10,2009-10-18 10:00:00,10:00:00,6,Weekend,1
50090,50090,39.9755,116.3304216,2009-10-18 10:30:00,128,18/10/2009,2021-09-18 10:30:41,63,2009,10,18,10,2009-10-18 10:00:00,10:00:00,6,Weekend,1
50091,50091,40.0046533,116.36058,2009-10-18 13:42:00,128,18/10/2009,2021-09-18 13:42:45,78,2009,10,18,13,2009-10-18 13:00:00,13:00:00,6,Weekend,1
50092,50092,40.0626216,116.3161949,2009-10-18 13:49:00,128,18/10/2009,2021-09-18 13:49:57,63,2009,10,18,13,2009-10-18 13:00:00,13:00:00,6,Weekend,1
50093,50093,40.0760633,116.3233883,2009-10-18 13:56:00,128,18/10/2009,2021-09-18 13:56:28,64,2009,10,18,13,2009-10-18 13:00:00,13:00:00,6,Weekend,1
50094,50094,40.0709649,116.3013283,2009-10-19 00:59:00,128,19/10/2009,2021-09-18 00:59:42,64,2009,10,19,0,2009-10-19 00:00:00,00:00:00,0,Weekend,1
50095,50095,39.9756366,116.3308916,2009-10-19 01:19:00,128,19/10/2009,2021-09-18 01:19:54,63,2009,10,19,1,2009-10-19 01:00:00,01:00:00,0,Weekend,1
50096,50096,40.0040383,116.3608549,2009-10-19 12:54:00,128,19/10/2009,2021-09-18 12:54:10,78,2009,10,19,12,2009-10-19 12:00:00,12:00:00,0,Weekend,1
50097,50097,40.0628216,116.3159299,2009-10-19 12:59:00,128,19/10/2009,2021-09-18 12:59:42,63,2009,10,19,12,2009-10-19 12:00:00,12:00:00,0,Weekend,1
50098,50098,40.0650616,116.3142383,2009-10-19 12:59:00,128,19/10/2009,2021-09-18 12:59:52,64,2009,10,19,12,2009-10-19 12:00:00,12:00:00,0,Weekend,1
50099,50099,40.0770099,116.3253933,2009-10-19 13:14:00,128,19/10/2009,2021-09-18 13:14:47,64,2009,10,19,13,2009-10-19 13:00:00,13:00:00,0,Weekend,1
50144,50144,40.0644699,116.3145383,2009-10-25 03:23:00,128,25/10/2009,2021-09-18 03:23:22,64,2009,10,25,3,2009-10-25 03:00:00,03:00:00,6,Weekend,1
50145,50145,40.0054349,116.359745,2009-10-25 03:28:00,128,25/10/2009,2021-09-18 03:28:54,63,2009,10,25,3,2009-10-25 03:00:00,03:00:00,6,Weekend,1
50146,50146,39.9600716,116.44267,2009-10-25 03:41:00,128,25/10/2009,2021-09-18 03:41:41,78,2009,10,25,3,2009-10-25 03:00:00,03:00:00,6,Weekend,1
50147,50147,39.9425333,116.4599366,2009-10-25 03:47:00,128,25/10/2009,2021-09-18 03:47:05,77,2009,10,25,3,2009-10-25 03:00:00,03:00:00,6,Weekend,1
